Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Required_Skills,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026,Remote_Work_Score,Hiring_Trend_Score,Upskilling_Needed_Score,AI_Risk_Level,Survival_Index
AIJ-101352,Business Analyst,Technology,Canada,PhD,10,0.44,0.96,Hybrid,98048,"Communication, Machine Learning, Leadership",,17,55,Startup,,3.54,No,3.12,Growing,,,,Medium,
AIJ-101353,AI Engineer,Energy,UK,Bachelor,18,0.8,0.26,Yes,132066,"TensorFlow, Excel, PyTorch, Docker, Project Management, AWS",,-4,55,Enterprise,,3.67,Yes,4.69,Stable,,,,High,
AIJ-101354,UX Designer,Media,Japan,Master,23,0.07,0.46,Yes,219013,"Azure, Machine Learning, Python, Cloud Computing, Communication",,0,60,Enterprise,,2.87,Yes,3.36,Declining,,,,Low,
AIJ-101355,Financial Analyst,Healthcare,Australia,PhD,6,0.45,0.64,Hybrid,184278,"Azure, SQL, Excel, Cloud Computing, Cybersecurity",,42,48,Medium,,2.66,No,2.97,Growing,,,,Medium,
AIJ-101356,Prompt Engineer,Finance,Japan,Bachelor,11,0.53,0.81,Hybrid,116960,"Docker, Kubernetes, TensorFlow, PyTorch, Leadership",,24,51,Startup,,3.58,Yes,3.87,Declining,,,,Medium,
AIJ-101357,Product Manager,Media,Pakistan,PhD,17,0.27,0.37,Hybrid,144501,"Docker, Prompt Engineering, Cybersecurity",,33,60,Medium,,4.72,No,3.01,Growing,,,,Low,
AIJ-101358,IoT Specialist,Manufacturing,UK,High School,7,0.3,0.46,No,180691,"Communication, Leadership, Deep Learning, AWS, Cybersecurity, Excel",,2,32,Medium,,4.69,No,3.4,Declining,,,,Medium,
AIJ-101359,Prompt Engineer,Finance,Australia,PhD,10,0.69,0.43,Yes,168035,"Communication, Azure, Kubernetes, SQL, Leadership, Docker",,31,33,Enterprise,,3.48,No,2.34,Stable,,,,Medium,
AIJ-101360,Teacher,Energy,UAE,PhD,7,0.63,0.45,Hybrid,59253,"Excel, Leadership, Machine Learning, TensorFlow, Data Visualization, Azure",,41,31,Enterprise,,3.05,Yes,1.24,Declining,,,,Medium,
AIJ-101361,Machine Learning Engineer,Retail,UK,Bachelor,16,0.57,0.72,No,70693,"Prompt Engineering, SQL, Machine Learning, TensorFlow, Excel, Data Visualization",,40,53,Startup,,4.32,Yes,2.92,Stable,,,,Medium,
AIJ-101362,Product Manager,Technology,India,High School,25,0.64,0.24,Yes,51708,"Docker, Communication, PyTorch",,9,47,Startup,,4.52,No,4.48,Stable,,,,Medium,
AIJ-101363,Healthcare Analyst,Retail,India,PhD,0,0.94,0.58,No,120680,"Excel, Docker, TensorFlow, Prompt Engineering",,27,34,Medium,,3.85,No,2.94,Stable,,,,High,
AIJ-101364,Robotics Engineer,Government,Japan,High School,3,0.72,0.51,Hybrid,212652,"Cybersecurity, AWS, Kubernetes, Python, Leadership, Data Visualization",,-1,52,Enterprise,,3.23,Yes,4.21,Stable,,,,High,
AIJ-101365,Business Analyst,Media,Germany,High School,21,0.92,0.77,No,200133,"Data Visualization, Machine Learning, Excel",,11,57,Medium,,2.42,Yes,2.55,Stable,,,,High,
AIJ-101366,Data Scientist,Transportation,Singapore,High School,15,0.51,0.43,No,133658,"Prompt Engineering, Excel, TensorFlow, Deep Learning, Leadership",,32,55,Enterprise,,3.71,Yes,3.43,Declining,,,,Medium,
AIJ-101367,Robotics Engineer,Government,UK,Master,6,0.66,0.42,Hybrid,55159,"AWS, Excel, Docker, SQL, Machine Learning, Project Management",,17,59,Medium,,3.62,Yes,3.07,Growing,,,,Medium,
AIJ-101368,AI Engineer,Transportation,USA,Master,10,0.37,0.82,No,182659,"AWS, Communication, Azure, Deep Learning, Prompt Engineering",,29,38,Enterprise,,2.63,No,1.89,Stable,,,,Medium,
AIJ-101369,HR Specialist,Retail,Japan,High School,15,0.56,0.95,No,30700,"AWS, Cloud Computing, Leadership, PyTorch, Prompt Engineering, TensorFlow",,5,39,Startup,,2.63,No,2.87,Declining,,,,Medium,
AIJ-101370,Robotics Engineer,Government,India,Bachelor,21,0.63,0.57,Yes,89956,"Cloud Computing, Kubernetes, Leadership",,6,52,Enterprise,,2.4,No,4.77,Stable,,,,Medium,
AIJ-101371,IoT Specialist,Retail,Canada,PhD,17,0.29,0.96,No,196167,"TensorFlow, Communication, Cloud Computing, AWS, Data Visualization",,13,44,Startup,,4.0,Yes,1.95,Declining,,,,Low,
AIJ-101372,IoT Specialist,Government,India,PhD,11,0.66,0.66,Hybrid,120180,"Excel, Kubernetes, Python, PyTorch, TensorFlow",,31,43,Medium,,2.47,No,3.51,Declining,,,,Medium,
AIJ-101373,Robotics Engineer,Transportation,USA,Master,0,0.72,0.72,No,197269,"PyTorch, Data Visualization, Deep Learning, Cloud Computing",,6,42,Enterprise,,3.9,Yes,2.02,Stable,,,,High,
AIJ-101374,Product Manager,Education,UAE,Master,11,0.34,0.47,Hybrid,40941,"Deep Learning, Project Management, Cloud Computing, Communication, Data Visualization, Excel",,-8,33,Medium,,2.57,No,1.4,Declining,,,,Medium,
AIJ-101375,HR Specialist,Retail,Japan,High School,15,0.72,0.94,Hybrid,150589,"Excel, Python, SQL, TensorFlow, AWS, Deep Learning",,34,49,Startup,,2.94,Yes,2.59,Growing,,,,High,
AIJ-101376,DevOps Engineer,Transportation,Australia,Bachelor,11,0.54,0.83,Yes,183453,"Cloud Computing, Excel, Deep Learning, Leadership",,21,37,Medium,,4.39,No,1.18,Declining,,,,Medium,
AIJ-101377,Cloud Architect,Education,Japan,High School,2,0.92,0.38,No,120546,"Cybersecurity, Kubernetes, Prompt Engineering, Docker, TensorFlow, SQL",,-7,49,Medium,,2.49,No,4.9,Declining,,,,High,
AIJ-101378,UX Designer,Media,USA,Bachelor,22,0.7,0.53,Hybrid,46398,"TensorFlow, Deep Learning, Leadership, Docker, Excel, Kubernetes",,32,31,Medium,,4.16,No,4.1,Stable,,,,High,
AIJ-101379,Machine Learning Engineer,Energy,Germany,PhD,25,0.51,0.97,Hybrid,119838,"Kubernetes, Cybersecurity, TensorFlow, PyTorch, Python",,35,54,Startup,,4.66,No,2.72,Growing,,,,Medium,
AIJ-101380,Cybersecurity Analyst,Retail,UK,Master,5,0.91,0.83,No,73580,"Machine Learning, Cybersecurity, Docker",,-4,48,Medium,,3.64,Yes,4.37,Growing,,,,High,
AIJ-101381,Business Analyst,Finance,Pakistan,Master,8,0.62,0.5,No,127596,"TensorFlow, Leadership, Azure, Cybersecurity, Docker",,-3,46,Startup,,3.6,No,1.34,Stable,,,,Medium,
AIJ-101382,Data Engineer,Healthcare,Japan,Bachelor,14,0.1,0.64,Hybrid,199887,"Prompt Engineering, Docker, Python, Leadership, Data Visualization, Machine Learning",,22,39,Startup,,4.34,No,4.45,Declining,,,,Low,
AIJ-101383,Digital Marketer,Manufacturing,India,High School,3,0.28,0.61,Yes,81990,"TensorFlow, Cybersecurity, Data Visualization, Python, SQL",,18,35,Enterprise,,4.73,Yes,1.78,Growing,,,,Low,
AIJ-101384,IoT Specialist,Energy,Canada,Bachelor,24,0.71,0.21,No,140569,"TensorFlow, Project Management, Azure, AWS, Deep Learning, Python",,-1,53,Enterprise,,2.01,No,3.62,Growing,,,,High,
AIJ-101385,Product Manager,Media,Australia,High School,21,0.5,0.23,No,173025,"PyTorch, Data Visualization, Cloud Computing",,22,42,Enterprise,,2.13,Yes,2.55,Stable,,,,Medium,
AIJ-101386,AI Engineer,Manufacturing,Germany,High School,12,0.15,0.68,No,135192,"TensorFlow, Communication, PyTorch, Deep Learning, Cybersecurity",,-8,60,Enterprise,,4.13,No,3.58,Declining,,,,Low,
AIJ-101387,Cybersecurity Analyst,Manufacturing,Singapore,High School,6,0.46,0.24,No,174785,"Cybersecurity, Leadership, Cloud Computing, Excel, Project Management",,-1,48,Medium,,4.86,No,2.11,Declining,,,,Medium,
AIJ-101388,Machine Learning Engineer,Energy,USA,Bachelor,5,0.71,0.82,Yes,119372,"Deep Learning, Machine Learning, Kubernetes, Leadership, Prompt Engineering",,26,53,Startup,,4.12,No,2.47,Stable,,,,High,
AIJ-101389,Product Manager,Retail,Germany,High School,0,0.75,0.49,No,90500,"Cybersecurity, Deep Learning, Prompt Engineering",,18,37,Medium,,3.44,No,4.67,Stable,,,,High,
AIJ-101390,Cybersecurity Analyst,Finance,Singapore,Bachelor,6,0.2,0.26,Yes,42343,"Excel, Cloud Computing, Python, Azure",,11,41,Enterprise,,3.75,No,3.27,Declining,,,,Low,
AIJ-101391,Data Scientist,Education,USA,Master,13,0.89,0.26,Hybrid,157384,"Leadership, Azure, Cloud Computing, Deep Learning",,-7,58,Enterprise,,2.22,No,4.64,Growing,,,,High,
AIJ-101392,Data Engineer,Government,Pakistan,Bachelor,7,0.78,0.8,No,195464,"Python, Leadership, Machine Learning, Prompt Engineering, Cybersecurity, Communication",,25,38,Startup,,3.36,No,2.83,Growing,,,,High,
AIJ-101393,HR Specialist,Transportation,Germany,High School,20,0.34,0.95,No,217277,"SQL, Python, TensorFlow, Cybersecurity, Cloud Computing, Azure",,-8,37,Startup,,2.79,No,3.99,Growing,,,,Medium,
AIJ-101394,Data Engineer,Technology,Japan,Master,22,0.75,0.44,No,103637,"Leadership, AWS, Communication, PyTorch, Data Visualization, SQL",,41,36,Startup,,2.28,No,2.55,Stable,,,,High,
AIJ-101395,HR Specialist,Retail,UAE,PhD,3,0.75,0.66,Yes,124340,"Data Visualization, AWS, SQL, Deep Learning, Project Management",,-7,45,Enterprise,,3.18,No,2.45,Growing,,,,High,
AIJ-101396,Prompt Engineer,Government,Germany,Master,16,0.56,0.56,No,73625,"PyTorch, Leadership, Azure, Machine Learning, Communication",,33,30,Startup,,2.03,No,4.83,Stable,,,,Medium,
AIJ-101397,DevOps Engineer,Healthcare,Germany,Bachelor,13,0.58,0.67,Hybrid,200381,"PyTorch, Python, Kubernetes, Prompt Engineering, Excel",,-8,49,Medium,,4.67,No,3.38,Stable,,,,Medium,
AIJ-101398,Machine Learning Engineer,Transportation,Canada,High School,1,0.39,0.59,No,184470,"Prompt Engineering, PyTorch, Cybersecurity",,12,33,Startup,,3.79,Yes,1.75,Declining,,,,Medium,
AIJ-101399,AI Engineer,Finance,Germany,Bachelor,8,0.22,0.94,No,93401,"Kubernetes, Data Visualization, Project Management, Cloud Computing, Machine Learning, Azure",,-9,55,Medium,,4.67,No,3.26,Stable,,,,Low,
AIJ-101400,Prompt Engineer,Manufacturing,UK,Master,2,0.17,0.47,Yes,170951,"Python, TensorFlow, Excel, Leadership",,11,37,Medium,,4.5,Yes,4.14,Stable,,,,Low,
AIJ-101401,Cloud Architect,Government,Singapore,High School,8,0.75,0.47,Yes,57953,"Docker, Leadership, Project Management, Communication, Deep Learning",,12,60,Medium,,3.59,Yes,2.3,Stable,,,,High,
AIJ-101402,Data Engineer,Media,UAE,PhD,0,0.48,0.88,Hybrid,141221,"Project Management, Cybersecurity, Excel, Data Visualization, TensorFlow, Python",,-8,37,Enterprise,,4.85,Yes,1.49,Declining,,,,Medium,
AIJ-101403,Software Developer,Media,UAE,PhD,5,0.88,0.95,Hybrid,181175,"SQL, Machine Learning, Leadership, Communication, Prompt Engineering, PyTorch",,2,56,Enterprise,,2.75,Yes,4.22,Growing,,,,High,
AIJ-101404,DevOps Engineer,Technology,Germany,Bachelor,24,0.57,0.44,Yes,60108,"PyTorch, Data Visualization, Cloud Computing, Deep Learning, Leadership",,25,46,Startup,,2.01,No,1.31,Declining,,,,Medium,
AIJ-101405,Software Developer,Finance,USA,High School,23,0.67,0.32,No,35558,"Docker, AWS, Project Management, Data Visualization",,9,41,Medium,,3.2,No,3.48,Growing,,,,Medium,
AIJ-101406,Data Scientist,Healthcare,Pakistan,Bachelor,12,0.42,0.89,Hybrid,113764,"SQL, Communication, TensorFlow",,26,44,Medium,,2.51,Yes,1.92,Growing,,,,Medium,
AIJ-101407,Data Scientist,Government,Pakistan,PhD,4,0.89,0.84,Yes,82864,"SQL, AWS, Leadership, Cybersecurity, Excel, Communication",,25,36,Medium,,4.12,Yes,2.7,Declining,,,,High,
AIJ-101408,Data Engineer,Manufacturing,Singapore,High School,19,0.41,0.26,Hybrid,203974,"Leadership, Azure, Cybersecurity, Cloud Computing, Machine Learning",,-10,33,Medium,,4.17,No,2.99,Stable,,,,Medium,
AIJ-101409,Software Developer,Media,Pakistan,Bachelor,7,0.56,0.24,Yes,177416,"Python, Cybersecurity, Excel, SQL",,-1,48,Medium,,4.49,Yes,4.02,Growing,,,,Medium,
AIJ-101410,Healthcare Analyst,Healthcare,Canada,PhD,6,0.92,0.7,Hybrid,127505,"Docker, Data Visualization, Cloud Computing, Kubernetes, Communication",,18,32,Medium,,2.49,Yes,4.62,Stable,,,,High,
AIJ-101411,Digital Marketer,Government,Australia,Bachelor,12,0.87,0.44,Yes,152616,"Azure, Project Management, Cloud Computing, TensorFlow, Cybersecurity",,28,32,Enterprise,,2.71,Yes,1.71,Growing,,,,High,
AIJ-101412,Robotics Engineer,Education,India,Bachelor,20,0.48,0.9,No,97602,"Azure, Deep Learning, PyTorch, Excel, TensorFlow, Docker",,29,58,Medium,,3.49,No,2.45,Declining,,,,Medium,
AIJ-101413,Teacher,Government,USA,Bachelor,8,0.83,0.71,Hybrid,71075,"TensorFlow, Project Management, Deep Learning, Azure, Communication",,-9,50,Medium,,2.88,No,4.84,Growing,,,,High,
AIJ-101414,IoT Specialist,Education,UAE,PhD,4,0.59,0.53,No,122887,"SQL, Project Management, Python",,15,42,Enterprise,,4.5,Yes,2.46,Growing,,,,Medium,
AIJ-101415,UX Designer,Technology,Canada,Master,4,0.59,0.24,No,52158,"SQL, Deep Learning, PyTorch, TensorFlow",,-4,60,Enterprise,,4.26,Yes,4.28,Stable,,,,Medium,
AIJ-101416,Data Scientist,Healthcare,Singapore,Master,4,0.43,0.97,Hybrid,33341,"Machine Learning, Communication, AWS, PyTorch, Data Visualization",,3,40,Enterprise,,4.96,No,2.79,Stable,,,,Medium,
AIJ-101417,IoT Specialist,Transportation,Canada,Master,7,0.43,0.53,Hybrid,211807,"Data Visualization, Deep Learning, Leadership, Project Management",,40,35,Startup,,4.31,Yes,3.97,Stable,,,,Medium,
AIJ-101418,Data Scientist,Government,USA,High School,13,0.7,0.31,No,177526,"TensorFlow, Leadership, Python, AWS",,16,32,Enterprise,,2.9,No,3.01,Declining,,,,High,
AIJ-101419,Teacher,Transportation,Japan,Bachelor,23,0.21,0.4,Hybrid,135002,"Leadership, Communication, SQL, Excel, Cybersecurity",,-7,53,Medium,,4.85,No,4.78,Declining,,,,Low,
AIJ-101420,HR Specialist,Finance,Pakistan,Bachelor,16,0.07,0.45,No,85577,"Project Management, Deep Learning, TensorFlow, Kubernetes",,34,37,Medium,,2.59,Yes,4.57,Declining,,,,Low,
AIJ-101421,Business Analyst,Technology,UK,Bachelor,13,0.36,0.7,No,208051,"AWS, Deep Learning, Communication",,44,35,Startup,,4.27,No,1.09,Growing,,,,Medium,
AIJ-101422,Prompt Engineer,Technology,UK,Bachelor,4,0.26,0.24,No,49037,"Prompt Engineering, Azure, Data Visualization, Python, Cloud Computing",,42,30,Medium,,2.27,No,2.3,Stable,,,,Low,
AIJ-101423,Robotics Engineer,Manufacturing,Australia,Master,2,0.19,0.91,Yes,210113,"Communication, SQL, Kubernetes",,29,35,Medium,,4.57,Yes,2.28,Growing,,,,Low,
AIJ-101424,Data Scientist,Manufacturing,Germany,Master,19,0.58,0.87,No,120507,"AWS, Docker, Machine Learning",,29,52,Medium,,3.0,No,4.43,Stable,,,,Medium,
AIJ-101425,Software Developer,Retail,Australia,Bachelor,0,0.26,0.96,No,195623,"AWS, Cloud Computing, TensorFlow, Prompt Engineering, Kubernetes",,37,43,Startup,,4.01,No,4.57,Growing,,,,Low,
AIJ-101426,Healthcare Analyst,Technology,India,Bachelor,1,0.05,0.54,No,49177,"Deep Learning, Leadership, Cybersecurity, Python, PyTorch, TensorFlow",,25,51,Medium,,4.43,No,3.38,Stable,,,,Low,
AIJ-101427,AI Engineer,Government,USA,High School,1,0.67,0.53,Yes,162431,"Project Management, Prompt Engineering, Docker",,38,54,Medium,,2.29,Yes,3.93,Growing,,,,Medium,
AIJ-101428,Cloud Architect,Energy,Germany,High School,13,0.58,0.23,Hybrid,132429,"AWS, Docker, Cloud Computing, Communication",,35,47,Enterprise,,2.27,No,4.73,Growing,,,,Medium,
AIJ-101429,Data Engineer,Finance,Australia,PhD,5,0.35,0.52,Hybrid,175962,"Excel, SQL, TensorFlow",,-10,45,Startup,,3.46,Yes,3.9,Growing,,,,Medium,
AIJ-101430,DevOps Engineer,Retail,USA,PhD,16,0.62,0.56,Yes,122197,"Project Management, Azure, Cybersecurity",,36,52,Startup,,2.67,No,3.41,Growing,,,,Medium,
AIJ-101431,UX Designer,Energy,UAE,Master,18,0.54,0.53,Yes,50822,"Cloud Computing, Communication, Excel, Cybersecurity, Project Management",,14,46,Enterprise,,3.25,No,1.27,Growing,,,,Medium,
AIJ-101432,Teacher,Manufacturing,Australia,Bachelor,9,0.37,0.24,Yes,205331,"AWS, Cloud Computing, Machine Learning, Prompt Engineering, Cybersecurity",,22,31,Enterprise,,3.32,Yes,1.07,Declining,,,,Medium,
AIJ-101433,IoT Specialist,Transportation,UAE,Bachelor,0,0.35,0.82,Hybrid,92973,"Excel, Docker, Kubernetes, Prompt Engineering",,-4,42,Medium,,3.67,Yes,3.37,Declining,,,,Medium,
AIJ-101434,UX Designer,Technology,UK,Master,9,0.19,0.87,No,67637,"Cloud Computing, Excel, Project Management, Communication, Deep Learning, Leadership",,-9,51,Startup,,2.89,Yes,3.03,Growing,,,,Low,
AIJ-101435,Product Manager,Transportation,UK,Master,12,0.41,0.56,Yes,166427,"Kubernetes, Prompt Engineering, AWS",,3,30,Startup,,2.75,Yes,4.09,Declining,,,,Medium,
AIJ-101436,Teacher,Education,USA,PhD,22,0.25,0.32,Hybrid,110534,"Python, Machine Learning, Project Management",,-4,44,Enterprise,,4.89,No,2.26,Stable,,,,Low,
AIJ-101437,Machine Learning Engineer,Finance,Pakistan,Bachelor,14,0.14,0.68,No,128983,"TensorFlow, Cybersecurity, AWS, Excel, Cloud Computing, Data Visualization",,15,31,Startup,,2.38,Yes,1.52,Stable,,,,Low,
AIJ-101438,Machine Learning Engineer,Manufacturing,Canada,Master,16,0.46,0.87,Hybrid,56760,"Excel, TensorFlow, Azure",,-8,56,Medium,,4.77,Yes,4.09,Growing,,,,Medium,
AIJ-101439,Cloud Architect,Finance,Germany,Bachelor,15,0.41,0.23,Hybrid,172151,"Leadership, Machine Learning, PyTorch",,8,54,Medium,,3.9,Yes,3.33,Stable,,,,Medium,
AIJ-101440,Robotics Engineer,Retail,India,Bachelor,0,0.48,0.68,Yes,174613,"PyTorch, Machine Learning, Leadership, Docker",,41,38,Enterprise,,2.45,No,1.77,Declining,,,,Medium,
AIJ-101441,Cloud Architect,Media,USA,Bachelor,12,0.32,0.23,Hybrid,49313,"Azure, Deep Learning, Kubernetes, SQL",,30,48,Startup,,4.36,Yes,3.68,Stable,,,,Medium,
AIJ-101442,Product Manager,Government,Canada,High School,18,0.29,0.94,Hybrid,54252,"TensorFlow, Machine Learning, Python",,36,40,Medium,,4.03,Yes,4.55,Growing,,,,Low,
AIJ-101443,Cybersecurity Analyst,Media,Canada,High School,17,0.29,0.42,Hybrid,81905,"PyTorch, Prompt Engineering, Project Management, SQL, Python, Cloud Computing",,9,30,Medium,,4.09,Yes,1.63,Growing,,,,Low,
AIJ-101444,DevOps Engineer,Technology,Japan,Master,25,0.33,0.23,Yes,124675,"Azure, Python, Project Management",,19,33,Medium,,4.45,No,3.11,Declining,,,,Medium,
AIJ-101445,UX Designer,Manufacturing,UAE,Bachelor,24,0.78,0.48,Yes,132164,"Prompt Engineering, Cloud Computing, Communication",,10,51,Medium,,2.81,Yes,2.82,Stable,,,,High,
AIJ-101446,Teacher,Media,UAE,High School,19,0.29,0.69,Yes,182207,"Deep Learning, Prompt Engineering, Azure",,28,33,Enterprise,,3.18,No,1.36,Growing,,,,Low,
AIJ-101447,Financial Analyst,Education,Canada,High School,11,0.25,0.54,No,148206,"Project Management, Machine Learning, Python, PyTorch, Prompt Engineering, AWS",,5,32,Enterprise,,2.24,No,3.58,Stable,,,,Low,
AIJ-101448,UX Designer,Transportation,India,PhD,14,0.4,0.43,Hybrid,46104,"Cloud Computing, Data Visualization, Leadership, Kubernetes, Prompt Engineering, Python",,25,42,Enterprise,,3.75,No,3.04,Growing,,,,Medium,
AIJ-101449,Blockchain Developer,Transportation,USA,High School,14,0.41,0.28,No,44039,"Azure, Python, Deep Learning",,31,45,Medium,,4.72,Yes,4.24,Declining,,,,Medium,
AIJ-101450,AI Engineer,Technology,India,High School,5,0.15,0.76,Yes,140919,"Docker, Cloud Computing, Kubernetes, Azure, SQL, Deep Learning",,8,39,Startup,,3.0,No,2.79,Declining,,,,Low,
AIJ-101451,Healthcare Analyst,Manufacturing,UK,Bachelor,18,0.56,0.52,Yes,213849,"Deep Learning, Docker, Project Management, Leadership",,39,51,Startup,,4.18,No,1.98,Declining,,,,Medium,
AIJ-101452,Prompt Engineer,Healthcare,Japan,PhD,20,0.61,0.97,No,86214,"Project Management, Data Visualization, TensorFlow",,-4,44,Startup,,4.61,No,3.78,Declining,,,,Medium,
AIJ-101453,Product Manager,Energy,Pakistan,Bachelor,19,0.76,0.84,Yes,121487,"Docker, AWS, Cybersecurity, Azure, Cloud Computing",,32,55,Medium,,3.36,Yes,2.04,Declining,,,,High,
AIJ-101454,Blockchain Developer,Technology,Australia,High School,11,0.74,0.92,No,132371,"Communication, Prompt Engineering, Cloud Computing, Azure",,31,33,Medium,,4.47,No,3.43,Declining,,,,High,
AIJ-101455,Data Engineer,Government,Germany,Master,24,0.07,0.75,No,183995,"TensorFlow, Cybersecurity, Leadership",,9,42,Startup,,3.61,No,1.06,Stable,,,,Low,
AIJ-101456,Software Developer,Transportation,Canada,PhD,12,0.26,0.77,Hybrid,95676,"Excel, AWS, Python, PyTorch, Azure",,-1,41,Medium,,3.81,Yes,2.32,Growing,,,,Low,
AIJ-101457,AI Engineer,Healthcare,Pakistan,PhD,2,0.65,0.82,No,59120,"TensorFlow, SQL, Python, AWS",,44,48,Medium,,3.69,No,4.87,Growing,,,,Medium,
AIJ-101458,Product Manager,Finance,Germany,Master,21,0.05,0.73,No,175762,"Cybersecurity, Machine Learning, Deep Learning",,29,31,Enterprise,,4.85,No,2.91,Declining,,,,Low,
AIJ-101459,Blockchain Developer,Education,Australia,Master,10,0.29,0.3,Hybrid,207279,"Machine Learning, SQL, Communication, Leadership",,-6,49,Startup,,4.96,Yes,4.52,Declining,,,,Low,
AIJ-101460,Digital Marketer,Technology,UK,Bachelor,13,0.48,0.25,No,195070,"Prompt Engineering, Machine Learning, TensorFlow, PyTorch, Cybersecurity, SQL",,34,50,Medium,,2.72,Yes,2.27,Growing,,,,Medium,
AIJ-101461,Digital Marketer,Government,Canada,Bachelor,21,0.3,0.86,Yes,68624,"PyTorch, Azure, Kubernetes",,-2,55,Enterprise,,4.66,No,4.22,Declining,,,,Medium,
AIJ-101462,Healthcare Analyst,Finance,UK,Master,5,0.28,0.87,Hybrid,178811,"TensorFlow, Deep Learning, Azure, Project Management",,38,38,Medium,,4.05,No,4.04,Declining,,,,Low,
AIJ-101463,AI Engineer,Energy,India,High School,19,0.33,0.97,Hybrid,87877,"Kubernetes, PyTorch, Cloud Computing, Docker, SQL, Azure",,-9,40,Enterprise,,3.44,No,2.27,Stable,,,,Medium,
AIJ-101464,Machine Learning Engineer,Manufacturing,Japan,High School,22,0.53,0.93,Yes,43665,"TensorFlow, Data Visualization, AWS",,35,53,Medium,,4.86,No,1.67,Stable,,,,Medium,
AIJ-101465,Cybersecurity Analyst,Media,USA,Bachelor,19,0.18,0.46,No,107845,"TensorFlow, Kubernetes, Python, Cloud Computing",,32,49,Enterprise,,4.85,No,4.08,Growing,,,,Low,
AIJ-101466,Software Developer,Retail,UAE,Master,21,0.74,0.25,Yes,198689,"Prompt Engineering, Excel, AWS, PyTorch, Project Management, Data Visualization",,-6,45,Enterprise,,4.96,No,1.05,Growing,,,,High,
AIJ-101467,Robotics Engineer,Finance,Germany,Bachelor,0,0.14,0.33,Yes,175650,"Cybersecurity, Excel, TensorFlow, Leadership, Deep Learning, Prompt Engineering",,-8,41,Medium,,2.1,Yes,3.31,Declining,,,,Low,
AIJ-101468,IoT Specialist,Media,Singapore,Bachelor,2,0.83,0.83,Yes,40306,"Kubernetes, Cybersecurity, Azure, Cloud Computing, PyTorch",,18,37,Enterprise,,4.94,No,3.18,Declining,,,,High,
